show_id,title,type,content_type_category,primary_genre,genre_count,is_multi_genre,primary_country,country_count,production_region,is_international_production,release_year,release_decade,release_decade_label,release_era,date_added,year_added,month_added,quarter_added,content_age_years,content_age_category,freshness_score,duration,duration_value,duration_type,movie_duration_category,tv_season_category,rating,rating_category,target_audience,genre_saturation_level,genre_opportunity_score,market_classification,competition_index,investment_risk_score,investment_risk_level,performance_indicator,investment_priority_score,investment_recommendation,content_strategy,investment_year,director,has_director,cast,has_cast,description,description_length,title_length,listed_in,country
s6985,Holidays,Movie,Film Content,Comedies,2,1,United States,2,North America,1,2016,2010,2010s,Peak Streaming (2015-19),2016-07-15,2016.0,7.0,3.0,10,Established (5-10 yrs),90,106 min,106.0,min,Feature (90-120 min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,77,2.34,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,"Anthony Scott Burns, Nicholas McCarthy, Adam Egypt Mortimer, Gary Shore, Kevin Smith, Sarah Adina Smith, Scott Stewart, Kevin Kolsch, Dennis Widmyer",1,"Madeleine Coghlan, Savannah Kennick, Ruth Bradley, Ava Acres, Sophie Traub, Jocelin Donahue, Harley Morenstein, Harley Quinn Smith, Ashley Greene, Olivia Roush, Seth Green, Clare Grant, Lorenza Izzo, Andrew Bowen",1,"Eight gleefully grim short tales set on Halloween, Mother's Day, St. Patrick's Day and other holidays comprise this chilling horror anthology.",142,8,"Comedies, Horror Movies","United States, Ireland"
s6986,Holy Hell,Movie,Film Content,Documentaries,1,0,United States,1,North America,0,2016,2010,2010s,Peak Streaming (2015-19),2016-09-01,2016.0,9.0,3.0,10,Established (5-10 yrs),90,103 min,103.0,min,Feature (90-120 min),N/A - Movie,NR,Not Rated,General,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,60,2.88,Cautious Investment,Maintain Position,Year 3 - Optimize,Will Allen,1,,0,An ex-member charts his path from idealism to disenchantment in a California cult when alarming revelations about the group's leader come to light.,147,9,Documentaries,United States
s6987,Holy Man 2,Movie,Film Content,Comedies,3,1,Thailand,1,Asia,0,2008,2000,2000s,2000s Digital Transition,2018-07-30,2018.0,7.0,3.0,18,Mature (10-20 yrs),82,92 min,92.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Growing Market (50-100),4.0,3.5,Moderate Risk,64,2.17,Cautious Investment,Maintain Position,Year 3 - Optimize,Note Chern-Yim,1,"Apisit Opasaimlikit, Suthep Po-ngam, Phichet Iamchaonaa, Note Chern-Yim",1,"Former rap musician Joey Boy is now a monk who takes Father Teng's place at his rural temple, where a crisis develops involving a nearby stone quarry.",150,10,"Comedies, Faith & Spirituality, International Movies",Thailand
s6988,Holy Man 3,Movie,Film Content,Comedies,3,1,Thailand,1,Asia,0,2010,2010,2010s,Early Streaming (2010-14),2018-07-30,2018.0,7.0,3.0,16,Mature (10-20 yrs),84,102 min,102.0,min,Feature (90-120 min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Growing Market (50-100),4.0,3.5,Moderate Risk,57,2.09,Cautious Investment,Maintain Position,Year 3 - Optimize,Note Chern-Yim,1,"Krissada Sukosol, Natee Aekwijit, Yoakyake Chernyim, Der Doksadao, Note Chern-Yim, Kohtee Aramboy, Chaleumpol Tikumpornteerawong",1,"Two new monks, one of them a former rock music star seeking inner peace, join a temple plagued by thieves who are stealing its valuable holy relics.",148,10,"Comedies, Faith & Spirituality, International Movies",Thailand
s6989,Hombanna,Movie,Film Content,Dramas,2,1,India,1,Asia,0,2017,2010,2010s,Peak Streaming (2015-19),2018-05-01,2018.0,5.0,2.0,9,Established (5-10 yrs),91,126 min,126.0,min,Long (120-150 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,68,2.23,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Rakshith Thirthahalli,1,"Subbu Talabi, Dhanu Gowda, H.G. Dattatreya, Suchendra Prasad, Ambujakshi, Neenasam Ashwath",1,"In the forests of Karnataka, a farmer and his community face eviction from the land when they get caught in the currents of socio-political change.",147,8,"Dramas, International Movies",India
s6990,Homeland,Movie,Film Content,Dramas,3,1,Unknown,0,Unknown,0,2019,2010,2010s,Peak Streaming (2015-19),2019-10-15,2019.0,10.0,4.0,7,Established (5-10 yrs),93,73 min,73.0,min,Standard (60-90 min),N/A - Movie,TV-PG,Parental Guidance,Family,Highly Saturated (10%+),1,Unknown,4.0,4.0,Low Risk,65,2.31,Cautious Investment,Maintain Position,Year 3 - Optimize,Anindya Chatterjee,1,"Parambrata Chatterjee, Ani Hovhannisyan, Jonathan Dumontier, Varzu, Sylvie de Neef, Prakashchandra Roy, Nicolas Pierson, Anahit Simonyan",1,"Determined to trace her ancestral history, an Armenian woman travels to a French village, where she befriends a kind man and, better yet, finds herself.",152,8,"Dramas, Independent Movies, International Movies",
s6991,Honey 2,Movie,Film Content,Dramas,2,1,United States,1,North America,0,2011,2010,2010s,Early Streaming (2010-14),2019-10-01,2019.0,10.0,4.0,15,Mature (10-20 yrs),85,111 min,111.0,min,Feature (90-120 min),N/A - Movie,PG-13,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,72,2.15,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Bille Woodruff,1,"Kat Graham, Mario Lopez, Audrina Patridge, Seychelle Gabriel, Randy Wayne, Brandon Molale, Melissa Molinaro, Jossara Jinaro, Lonette McKee, Laurieann Gibson, Christopher Shazar",1,"Determined to prove herself as a street dancer, Maria heads from juvie to a Bronx rec center where she's introduced to her dance idol, Honey Daniels.",149,7,"Dramas, Romantic Movies",United States
s6992,Honey: Rise Up and Dance,Movie,Film Content,Dramas,1,0,United States,1,North America,0,2018,2010,2010s,Peak Streaming (2015-19),2018-04-03,2018.0,4.0,2.0,8,Established (5-10 yrs),92,100 min,100.0,min,Feature (90-120 min),N/A - Movie,PG-13,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,80,2.38,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Bille Woodruff,1,"Teyana Taylor, Sierra Aylina McClain, Bryshere Gray",1,"Despite discouragement from her loved ones, a talented street dancer tries out for an exclusive dance crew in a bid to win a college scholarship.",145,24,Dramas,United States
s6993,Hoodwinked Too! Hood vs. Evil,Movie,Film Content,Children & Family Movies,2,1,United States,1,North America,0,2011,2010,2010s,Early Streaming (2010-14),2018-11-03,2018.0,11.0,4.0,15,Mature (10-20 yrs),85,86 min,86.0,min,Standard (60-90 min),N/A - Movie,PG,Parental Guidance,Family,Saturated (5-10%),2,Dominant Market (500+),4.5,4.0,Low Risk,76,2.95,Cautious Investment,Maintain Position,Year 3 - Optimize,Mike Disa,1,"Hayden Panettiere, Glenn Close, Patrick Warburton, Joan Cusack, David Ogden Stiers, Bill Hader, Amy Poehler, Andy Dick, Martin Short, Brad Garrett, Cheech Marin, Tommy Chong, Heidi Klum, Wayne Newton",1,"Fresh off a top-secret training, feisty heroine Little Red teams up with intrepid reporter Wolf to investigate the disappearance of Hansel and Gretel.",150,29,"Children & Family Movies, Comedies",United States
s6994,Hope Aur Hum,Movie,Film Content,Children & Family Movies,3,1,India,1,Asia,0,2018,2010,2010s,Peak Streaming (2015-19),2018-09-01,2018.0,9.0,3.0,8,Established (5-10 yrs),92,95 min,95.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,83,3.16,Moderate Investment,Maintain Position,Year 2 - Scale,Sudip Bandyopadhyay,1,"Naseeruddin Shah, Kabir Sajid, Sonali Kulkarni, Amir Bashir, Naveen Kasturia, Neha Chauhan, Virti Vaghani",1,"A multigenerational household navigates daily life, evolving relationships and clashes between old and new mindsets in this light family drama.",143,12,"Children & Family Movies, Comedies, Dramas",India
s6995,Hope Springs Eternal,Movie,Film Content,Dramas,1,0,United States,1,North America,0,2018,2010,2010s,Peak Streaming (2015-19),2018-11-08,2018.0,11.0,4.0,8,Established (5-10 yrs),92,79 min,79.0,min,Standard (60-90 min),N/A - Movie,PG,Parental Guidance,Family,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,74,2.3,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Jack C. Newell,1,"Mia Rose Frampton, Beth Lacke, Stony Blyden, Juliette Angelo, Lauren Giraldo, Beau Brooks, Pej Vahdat",1,"When a teen with terminal cancer miraculously finds herself in remission, she struggles to give up the attention her illness gave her at school.",144,20,Dramas,United States
s6996,Hope: One in a Billion,Movie,Film Content,Documentaries,3,1,United States,2,North America,1,2017,2010,2010s,Peak Streaming (2015-19),2019-12-15,2019.0,12.0,4.0,9,Established (5-10 yrs),91,81 min,81.0,min,Standard (60-90 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,80,3.12,Moderate Investment,Maintain Position,Year 2 - Scale,Brodje Wemboendja,1,Gift Ngoepe,1,"The remarkable true story of Gift Ngoepe, the first African to play for Major League Baseball, is recounted in this inspiring documentary.",138,22,"Documentaries, International Movies, Sports Movies","United States, South Africa"
s6997,Hormones,TV Show,Series Content,International TV Shows,3,1,Thailand,1,Asia,0,2015,2010,2010s,Peak Streaming (2015-19),2018-06-30,2018.0,6.0,2.0,11,Mature (10-20 yrs),89,3 Seasons,3.0,Season,N/A - TV Show,Short Run (2-3 seasons),TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Growing Market (50-100),4.0,3.5,Moderate Risk,69,2.24,Cautious Investment,Maintain Position,Year 3 - Optimize,,0,"Pachara Chirathivat, Ungsumalynn Sirapatsakmetha, Sutatta Udomsilp, Chutavuth Pattarakampol, Sirachuch Chienthaworn, Gunn Junhavat, Sananthachat Thanapatpisal, Thanapob Leeratanakajorn, Supassra Thanachat, Sedthawut Anusit, Kemisara Paladesh",1,"High school students in Bangkok wrestle with issues such as sex, teen pregnancy, drugs, school violence, family turmoil and more in this Thai drama.",148,8,"International TV Shows, Romantic TV Shows, TV Dramas",Thailand
s6998,Horns,Movie,Film Content,Dramas,3,1,United States,2,North America,1,2013,2010,2010s,Early Streaming (2010-14),2019-08-01,2019.0,8.0,3.0,13,Mature (10-20 yrs),87,120 min,120.0,min,Long (120-150 min),N/A - Movie,R,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,61,2.01,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Alexandre Aja,1,"Daniel Radcliffe, Juno Temple, Max Minghella, Joe Anderson, Kelli Garner, Heather Graham, David Morse, Kathleen Quinlan, James Remar",1,"Accused of murder, Ig Perish wakes up one day to find he's grown a set of horns – compelling people to confess their sins to him.",129,5,"Dramas, Horror Movies, Sci-Fi & Fantasy","United States, Canada"
s6999,Horror Homes,TV Show,Series Content,British TV Shows,3,1,United Kingdom,1,Europe,0,2016,2010,2010s,Peak Streaming (2015-19),2019-10-02,2019.0,10.0,4.0,10,Established (5-10 yrs),90,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-14,Teens,Teens & Adults,Moderate (2-5%),3,Dominant Market (500+),4.0,4.5,Very Low Risk,65,3.44,Moderate Investment,Maintain Position,Year 2 - Scale,,0,Jill Halfpenny,1,"Dream homes turn into property nightmares when mold, maggots, natural disasters and other inconveniences move in.",113,12,"British TV Shows, Docuseries, International TV Shows",United Kingdom
s7000,Horror Story,Movie,Film Content,Horror Movies,2,1,India,1,Asia,0,2013,2010,2010s,Early Streaming (2010-14),2019-04-12,2019.0,4.0,2.0,13,Mature (10-20 yrs),87,85 min,85.0,min,Standard (60-90 min),N/A - Movie,TV-14,Teens,Teens & Adults,Moderate (2-5%),3,Dominant Market (500+),4.0,4.0,Low Risk,55,3.19,Moderate Investment,Maintain Position,Year 2 - Scale,Ayush Raina,1,"Karan Kundra, Nishant Malkani, Hassan Zaidi, Ravish Desai, Radhika Menon, Aparna Bajpai, Nandini Vaid, Sheetal Singh, Bikramjeet Singh, Masood Akhtar",1,"On a dare, seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare.",134,12,"Horror Movies, International Movies",India
s7001,Hostage to the Devil,Movie,Film Content,Documentaries,2,1,Ireland,4,Europe,1,2016,2010,2010s,Peak Streaming (2015-19),2017-01-15,2017.0,1.0,1.0,10,Established (5-10 yrs),90,96 min,96.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Emerging Market (20-50),3.0,5.0,Very Low Risk,69,3.11,Moderate Investment,Maintain Position,Year 2 - Scale,Marty Stalker,1,,0,"Follow the eerie story of Father Malachi Martin, a disenchanted priest whose belief in demonic possession would lead him to conduct several exorcisms.",150,20,"Documentaries, International Movies","Ireland, United Kingdom, Italy, United States"
s7002,Hostages,Movie,Film Content,Documentaries,2,1,Unknown,0,Unknown,0,2017,2010,2010s,Peak Streaming (2015-19),2018-01-29,2018.0,1.0,1.0,9,Established (5-10 yrs),91,91 min,91.0,min,Feature (90-120 min),N/A - Movie,TV-PG,Parental Guidance,Family,Saturated (5-10%),2,Unknown,3.5,5.0,Very Low Risk,68,3.1,Moderate Investment,Maintain Position,Year 2 - Scale,Federico Lemos,1,,0,"Witnesses recount the shocking 1996 hostage crisis in Lima, Peru, where rebels held scores of high-level figures captive at an ambassador's residence.",150,8,"Documentaries, International Movies",
s7003,Hostiles,Movie,Film Content,Dramas,1,0,United States,1,North America,0,2017,2010,2010s,Peak Streaming (2015-19),2018-08-15,2018.0,8.0,3.0,9,Established (5-10 yrs),91,134 min,134.0,min,Long (120-150 min),N/A - Movie,R,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,63,2.16,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Scott Cooper,1,"Christian Bale, Rosamund Pike, Wes Studi, Jesse Plemons, Timothée Chalamet, Ben Foster, Adam Beach, Rory Cochrane, Peter Mullan, Scott Wilson, Paul Anderson, Jonathan Majors, John Benjamin Hickey, Q'orianka Kilcher, Ryan Bingham",1,"After a long career battling the Cheyenne, a U.S. Army captain is ordered to safely escort the tribe's most influential chief to his Montana homeland.",150,8,Dramas,United States
s7004,Hot Bot,Movie,Film Content,Comedies,1,0,United States,1,North America,0,2016,2010,2010s,Peak Streaming (2015-19),2016-03-01,2016.0,3.0,1.0,10,Established (5-10 yrs),90,93 min,93.0,min,Feature (90-120 min),N/A - Movie,NR,Not Rated,General,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,70,2.25,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Michael Polish,1,"Cynthia Kirchner, Doug Haley, Zack Pearlman, Larry Miller, Danny Masterson, Anthony Anderson, David Shackelford, Donald Faison, Angela Kinsey, Kirby Bliss Blanton, John Robinson",1,"Two teenage geeks inadvertently find a lifelike, state-of-the-art sex robot, but must dodge the high-profile owner who lost her in order to keep her.",149,7,Comedies,United States
s7005,Hot Property,Movie,Film Content,Comedies,2,1,United Kingdom,1,Europe,0,2016,2010,2010s,Peak Streaming (2015-19),2017-08-13,2017.0,8.0,3.0,10,Established (5-10 yrs),90,82 min,82.0,min,Standard (60-90 min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.5,Moderate Risk,69,2.24,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Max McGill,1,"MyAnna Buring, Tom Rhys Harries, Ella Smith, Sam Phillips, Kate Bracken",1,"When a resourceful but flighty Londoner is threatened with eviction, she vows to do whatever it takes to defeat a greedy real estate agent.",139,12,"Comedies, Independent Movies",United Kingdom
s7006,Hot Rod,Movie,Film Content,Comedies,2,1,United States,1,North America,0,2007,2000,2000s,2000s Digital Transition,2019-11-20,2019.0,11.0,4.0,19,Mature (10-20 yrs),81,88 min,88.0,min,Standard (60-90 min),N/A - Movie,PG-13,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,67,2.09,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Akiva Schaffer,1,"Andy Samberg, Jorma Taccone, Bill Hader, Danny McBride, Isla Fisher, Sissy Spacek, Ian McShane, Will Arnett, Chris Parnell, Chester Tam",1,Andy Samberg stars in this comedy as an accident-prone daredevil who's determined to jump 15 buses on his moped and impress his abusive stepfather.,147,7,"Comedies, Sports Movies",United States
s7007,Hotel Beau Séjour,TV Show,Series Content,Crime TV Shows,3,1,Belgium,1,Europe,0,2017,2010,2010s,Peak Streaming (2015-19),2017-03-16,2017.0,3.0,1.0,9,Established (5-10 yrs),91,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Growing Market (50-100),3.5,5.0,Very Low Risk,67,3.09,Moderate Investment,Maintain Position,Year 2 - Scale,,0,"Lynn Van Royen, Inge Paulussen, Jan Hammenecker, Kris Cuppens, Johan van Assche, Katrin Lohmann, Mieke De Groote, Roel Vanderstukken, Joren Seldeslachts, Joke Emmers, Charlotte Timmers, Guus Bullen, Tiny Bertels, Reinhilde Decleir, Barbara Sarafian",1,"Caught in an afterlife limbo, teenage Kato investigates her own mysterious death and unravels a web of secrets in her seemingly tranquil village.",145,17,"Crime TV Shows, International TV Shows, TV Dramas",Belgium
s7008,Hotel Pacific,Movie,Film Content,Classic Movies,3,1,"Poland,",1,Other,0,1975,1970,1970s,Classic (Pre-1990),2019-10-01,2019.0,10.0,4.0,51,Classic (20+ yrs),49,96 min,96.0,min,Feature (90-120 min),N/A - Movie,TV-MA,Mature,Adults Only,Emerging (1-2%),4,Untapped Market (<20),1.5,3.5,Moderate Risk,54,3.55,Moderate Investment,Market Entry,Year 2 - Scale,Janusz Majewski,1,"Marek Kondrat, Roman Wilhelmi, Roman Skamene, Čestmír Řanda, Michał Pawlicki, Martin Hron, Stanisława Celińska, Joanna Kasperska, Jaroslava Schallerová",1,A motivated teen strives to rise from dishwasher to waiter at a luxury hotel only to tread in the abusive tide of its workplace hierarchy.,138,13,"Classic Movies, Dramas, International Movies","Poland,"
s7009,Hotel Transylvania 3: Summer Vacation,Movie,Film Content,Children & Family Movies,2,1,United States,1,North America,0,2018,2010,2010s,Peak Streaming (2015-19),2019-01-24,2019.0,1.0,1.0,8,Established (5-10 yrs),92,97 min,97.0,min,Feature (90-120 min),N/A - Movie,PG,Parental Guidance,Family,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,70,3.0,Moderate Investment,Maintain Position,Year 2 - Scale,Genndy Tartakovsky,1,"Adam Sandler, Selena Gomez, Kevin James, Kathryn Hahn, Andy Samberg, David Spade, Steve Buscemi, Fran Drescher, Molly Shannon, Mel Brooks, Keegan-Michael Key",1,"It's love at first sight for Dracula when he meets Ericka, the charming but mysterious captain of the monster cruise that Mavis plans for the family.",149,37,"Children & Family Movies, Comedies",United States
s7010,House at the End of the Street,Movie,Film Content,Horror Movies,2,1,United States,2,North America,1,2012,2010,2010s,Early Streaming (2010-14),2020-05-08,2020.0,5.0,2.0,14,Mature (10-20 yrs),86,101 min,101.0,min,Feature (90-120 min),N/A - Movie,PG-13,Teens,Teens & Adults,Moderate (2-5%),3,Dominant Market (500+),4.0,4.0,Low Risk,72,3.4,Moderate Investment,Maintain Position,Year 2 - Scale,Mark Tonderai,1,"Gil Bellows, Max Thieriot, Jennifer Lawrence, Elisabeth Shue, Jordan Hayes, James Thomas, Eva Link, Nolan Gerard Funk, Allie MacDonald, Krista Bridges",1,Moving to a new town proves even more stressful for a teenager when she learns that the house next door was the site of a double murder.,136,30,"Horror Movies, Thrillers","United States, Canada"
s7011,House of Z,Movie,Film Content,Documentaries,1,0,United States,2,North America,1,2016,2010,2010s,Peak Streaming (2015-19),2018-01-06,2018.0,1.0,1.0,10,Established (5-10 yrs),90,88 min,88.0,min,Standard (60-90 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,66,2.95,Cautious Investment,Maintain Position,Year 3 - Optimize,Sandy Chronopoulos,1,Zac Posen,1,"Featuring archival footage and exclusive interviews, this documentary looks at the rise, fall and comeback of charismatic fashion designer Zac Posen.",149,10,Documentaries,"United States, Canada"
